merchant_id,merchant_user_cnt,merchant_total_actions,merchant_item_cnt,merchant_brand_cnt,merchant_cat_cnt,merchant_action_0_cnt,merchant_action_1_cnt,merchant_action_2_cnt,merchant_action_3_cnt,merchant_buy_user_cnt,merchant_buy_ratio,merchant_avg_actions_per_user
3626,1081,2996,39,1,3,2503,2.0,360,131,299,0.27634011090573013,2.7689463955637708
3627,4339,13085,125,1,5,11513,23.0,493,1056,453,0.10437788018433179,3.0149769585253456
3628,2713,7532,100,1,11,6566,20.0,566,380,487,0.17943994104642594,2.7752394988946203
3629,5002,18915,105,2,12,17325,17.0,505,1068,424,0.08474915050969418,3.780731561063362
3630,1995,6194,312,1,11,5802,8.0,65,319,64,0.03206412825651302,3.103206412825651
3631,1373,3811,24,2,3,3444,5.0,195,167,167,0.1215429403202329,2.7736535662299855
3632,518,1862,249,6,10,1708,5.0,66,83,59,0.11368015414258188,3.58766859344894
3633,778,1780,129,8,21,1598,2.0,81,99,61,0.07830551989730423,2.2849807445442876
3634,1461,3373,126,1,3,2943,7.0,121,302,101,0.06908344733242135,2.3071135430916554
3635,5425,21234,370,2,9,18953,54.0,1261,966,1070,0.19719867305565794,3.913380022115739
3636,1172,3817,86,1,15,3138,5.0,496,178,326,0.27791986359761295,3.2540494458653026
3637,1239,4306,247,1,2,3867,6.0,197,236,157,0.12661290322580646,3.4725806451612904
3638,1636,9595,654,1,17,9017,8.0,180,390,93,0.056811240073304826,5.861331704337203
3639,1531,3343,109,1,12,2875,7.0,152,309,120,0.0783289817232376,2.1821148825065273
3640,3845,12765,255,1,9,11165,25.0,830,745,698,0.1814872594903796,3.3190327613104524
3641,345,806,43,1,7,684,4.0,70,48,57,0.16473988439306358,2.3294797687861273
3642,1316,3192,43,4,6,2815,0.0,198,179,164,0.12452543659832954,2.4236902050113893
3643,1072,2966,114,7,18,2351,1.0,488,126,367,0.34203168685927304,2.7642124883504193
3644,652,1557,41,5,6,1254,0.0,175,128,142,0.21745788667687596,2.3843797856049003
3645,8766,26922,440,1,21,24419,31.0,1107,1365,876,0.09992015512718147,3.0708338086004336
3646,1334,3438,132,1,20,3115,0.0,189,134,165,0.12359550561797752,2.5752808988764047
3647,5247,17950,101,1,7,15036,23.0,1298,1593,1016,0.19359756097560976,3.4203506097560976
3648,941,2705,190,17,29,2284,0.0,314,107,227,0.24097664543524416,2.8715498938428876
3649,6245,13895,32,1,10,11600,18.0,1099,1178,887,0.1420108869676593,2.2246237592058917
3650,1634,6280,142,1,13,5246,3.0,707,324,646,0.39510703363914373,3.840978593272171
3651,441,2389,298,1,17,2166,2.0,135,86,68,0.15384615384615385,5.404977375565611
3652,1254,2023,97,1,5,1835,2.0,54,132,38,0.030278884462151396,1.6119521912350598
3653,248,528,12,2,4,453,0.0,29,46,28,0.11244979919678715,2.1204819277108435
3654,833,2146,89,2,5,1911,9.0,92,134,90,0.1079136690647482,2.5731414868105515
3655,573,1543,136,4,4,1327,6.0,116,94,94,0.16376306620209058,2.6881533101045294
3656,1256,3144,102,1,10,2807,8.0,189,140,165,0.13126491646778043,2.5011933174224343
3657,1841,5535,89,4,7,4071,4.0,1289,171,1057,0.5738327904451683,3.004885993485342
3658,2096,6940,166,2,14,6109,4.0,536,291,440,0.20982355746304243,3.3094897472579876
3659,14021,78675,2859,13,26,70986,66.0,1719,5904,998,0.07117386963343318,5.610825845100556
3660,469,1230,31,3,13,975,2.0,170,83,166,0.35319148936170214,2.617021276595745
3661,3859,9622,122,1,13,8374,15.0,775,458,540,0.13989637305699482,2.492746113989637
3662,764,3411,158,3,34,3000,5.0,268,138,167,0.21830065359477124,4.458823529411765
3663,27976,147295,1180,25,67,121926,190.0,16654,8525,8427,0.30121170961861526,5.264860421060156
3664,738,1627,243,4,3,1389,2.0,166,70,145,0.19621109607577808,2.201623815967524
3665,1448,4398,72,1,7,3811,27.0,362,198,306,0.2111801242236025,3.0351966873706004
3666,3068,9404,339,6,19,8715,21.0,374,294,279,0.09090909090909091,3.0641902899967417
3667,997,2455,150,1,18,2058,7.0,310,80,214,0.21442885771543085,2.4599198396793587
3668,458,1657,93,1,14,1452,10.0,139,56,96,0.20915032679738563,3.610021786492375
3669,8607,63339,431,1,13,57241,33.0,2731,3334,1734,0.20144052044609664,7.358155204460966
3670,2871,9935,62,2,11,7782,7.0,1765,381,1285,0.4474233983286908,3.4592618384401113
3671,3033,8142,621,2,21,7035,4.0,329,774,171,0.056361239288068556,2.68358602504944
3672,513,1305,13,1,2,1170,3.0,70,62,69,0.13424124513618677,2.5389105058365757
3673,1897,4826,250,8,16,4240,13.0,245,328,199,0.10484720758693361,2.542676501580611
3674,6691,16186,461,1,15,14273,18.0,1045,850,748,0.11177525403466826,2.418708906156605
3675,380,1141,82,2,17,877,2.0,197,65,136,0.3569553805774278,2.994750656167979
3676,1736,4759,56,1,1,3788,2.0,562,407,506,0.2913068508923431,2.739781232009211
3677,23248,323816,4487,1,31,304250,170.0,2929,16467,1463,0.0629274377392576,13.928168953503377
3678,7268,87811,86,25,7,85701,23.0,363,1724,352,0.048424817719081026,12.080203604347227
3679,3542,13108,262,1,5,11803,27.0,433,845,355,0.10019757267852103,3.6996895286480385
3680,1491,3871,162,4,17,3310,8.0,345,208,258,0.17292225201072386,2.594504021447721
3681,1270,3168,378,1,14,2890,1.0,133,144,105,0.08261211644374508,2.4925255704169946
3682,3217,13786,24,2,2,12293,12.0,396,1085,369,0.1146674953387197,4.2840273461777505
3683,2700,7900,191,1,14,6697,16.0,798,389,596,0.22065901517956313,2.924842650870048
3684,1203,3003,53,1,8,2733,8.0,129,133,115,0.09551495016611296,2.494186046511628
3685,1042,2690,271,1,5,2337,1.0,187,165,179,0.1716203259827421,2.5790987535953978
3686,5315,15884,135,1,13,13844,39.0,1296,705,893,0.1679834462001505,2.9879608728367195
3687,788,1992,90,4,3,1633,7.0,261,91,228,0.2889733840304182,2.5247148288973382
3688,3123,6107,30,1,7,5587,12.0,215,293,196,0.06274007682458387,1.954865556978233
3689,3446,11699,361,1,12,10364,23.0,556,756,318,0.09225413402959094,3.3939657673339134
3690,1253,3220,70,27,27,2637,6.0,449,128,356,0.2838915470494418,2.5677830940988837
3691,359,792,38,14,14,702,0.0,56,34,51,0.14166666666666666,2.2
3692,601,4018,502,2,21,3578,6.0,282,152,95,0.15780730897009967,6.674418604651163
3693,1241,3821,64,1,4,3294,21.0,320,186,302,0.2431561996779388,3.076489533011272
3694,500,1312,81,9,3,1133,4.0,118,57,96,0.19161676646706588,2.6187624750499
3695,5567,27631,558,1,16,24971,15.0,427,2218,318,0.057112068965517244,4.96246408045977
3696,5087,14448,274,1,14,12352,10.0,796,1290,547,0.10750786163522012,2.839622641509434
3697,5245,15019,115,1,1,13480,24.0,647,868,569,0.10846359130766298,2.8629431948150974
3698,37090,319072,2305,1,35,292079,360.0,4767,21866,2763,0.07449246447925373,8.602410288210079
3699,734,2580,100,1,7,2100,2.0,183,295,127,0.1727891156462585,3.510204081632653
3700,853,6181,956,1,22,5512,1.0,99,569,58,0.06791569086651054,7.237704918032787
3701,1407,4573,285,1,17,4029,9.0,278,257,252,0.17897727272727273,3.2478693181818183
3702,407,996,13,1,6,832,3.0,92,69,83,0.2034313725490196,2.4411764705882355
3703,1255,6051,80,1,14,5348,4.0,350,349,193,0.1536624203821656,4.817675159235669
3704,719,1696,75,1,9,1439,3.0,96,158,70,0.09722222222222222,2.3555555555555556
3705,461,1013,196,19,26,890,6.0,80,37,74,0.16017316017316016,2.1926406926406927
3706,8724,35396,394,1,18,30678,61.0,2697,1960,1750,0.20057306590257878,4.056848137535817
3707,988,2207,162,1,8,1903,1.0,177,126,119,0.12032355915065723,2.23154701718908
3708,1418,3811,137,1,13,3435,15.0,140,221,122,0.08597603946441155,2.6856941508104297
3709,619,2476,53,1,6,2056,4.0,323,93,176,0.2838709677419355,3.9935483870967743
3710,295,783,61,1,12,719,3.0,47,14,44,0.14864864864864866,2.64527027027027
3711,355,620,7,1,2,542,1.0,32,45,30,0.08426966292134831,1.7415730337078652
3712,1059,2442,203,3,28,2154,8.0,150,130,106,0.1,2.3037735849056604
3713,1185,2830,47,2,7,2441,5.0,280,104,204,0.17200674536256325,2.3861720067453627
3714,3257,11455,441,1,25,10377,14.0,368,696,190,0.05831798649478207,3.515960712093309
3715,2001,5896,48,1,8,5038,14.0,505,339,341,0.17032967032967034,2.9450549450549453
3716,10887,38941,778,75,126,35522,111.0,2009,1299,1647,0.15126745040411463,3.5765062454077885
3717,1043,2021,196,9,19,1912,2.0,25,82,25,0.023946360153256706,1.935823754789272
3718,2774,10197,501,1,5,9155,5.0,303,734,256,0.09225225225225225,3.674594594594595
3719,1941,4587,209,1,5,4043,12.0,182,350,165,0.08496395468589084,2.361997940267765
3720,581,1482,20,1,4,1288,5.0,98,91,81,0.13917525773195877,2.5463917525773194
3721,5884,16606,421,1,1,14764,23.0,891,928,695,0.11809685641461343,2.821750212404418
3722,2935,5814,24,1,4,4892,10.0,258,654,222,0.07561307901907358,1.9802452316076293
3723,2495,5924,704,20,14,5002,8.0,631,283,414,0.1658653846153846,2.3733974358974357
3724,2173,5319,52,1,4,4760,14.0,283,262,272,0.125114995400184,2.4466421343146276
3725,2947,12861,576,1,21,11339,4.0,367,1151,204,0.06919945725915876,4.362618724559023
3726,1553,3988,56,1,7,3474,8.0,196,310,185,0.11904761904761904,2.5662805662805663
3727,5858,23562,298,1,2,20946,39.0,919,1658,823,0.14046765659668886,4.021505376344086
3728,775,2179,19,1,8,1697,2.0,383,97,278,0.3582474226804124,2.8079896907216493
3729,6574,38495,309,1,31,31877,50.0,4274,2294,1937,0.29460076045627376,5.8547528517110266
3730,971,2662,34,1,10,2100,1.0,484,77,235,0.2417695473251029,2.7386831275720165
3731,352,752,40,1,4,672,7.0,38,35,37,0.1048158640226629,2.130311614730878
3732,2646,7668,143,1,5,6448,3.0,744,473,653,0.2466943709860219,2.896864374763884
3733,1305,3403,243,5,4,3025,7.0,192,179,166,0.12710566615620214,2.605666156202144
3734,16836,104621,357,1,16,92707,371.0,7007,4536,4307,0.2558056660925343,6.213755419611569
3735,2715,8360,150,1,17,7378,14.0,209,759,150,0.05522827687776141,3.078055964653903
3736,6249,18519,244,1,11,15578,9.0,1865,1067,1314,0.21024,2.96304
3737,888,2426,175,1,20,2019,1.0,291,115,121,0.1361079865016873,2.7289088863892013
3738,853,2121,22,1,2,1910,2.0,84,125,76,0.08899297423887588,2.4836065573770494
3739,769,1735,56,1,4,1442,2.0,205,86,101,0.13116883116883116,2.2532467532467533
3740,2595,8570,730,10,13,7989,12.0,239,330,200,0.07704160246533127,3.3012326656394455
3741,5591,22453,171,3,56,17758,32.0,3725,938,1315,0.23515736766809728,4.015200286123033
3742,1192,3401,58,1,6,2842,4.0,334,221,265,0.22212908633696563,2.850796311818944
3743,3301,7634,48,1,8,6573,13.0,779,269,637,0.19291338582677164,2.311932162325863
3744,1261,3900,239,1,13,3346,4.0,359,191,261,0.20681458003169573,3.0903328050713155
3745,1177,2792,118,1,4,2504,5.0,70,213,63,0.053480475382003394,2.370118845500849
3746,1010,2126,202,13,18,1814,0.0,222,90,195,0.19287833827893175,2.102868447082097
3747,623,1849,48,2,2,1677,2.0,57,113,46,0.07371794871794872,2.9631410256410255
3748,1422,3413,49,1,6,2938,4.0,209,262,191,0.1342234715390021,2.398453970484891
3749,2232,6403,56,1,15,5428,6.0,704,265,612,0.27407075682937754,2.8674429019256604
3750,5460,11201,327,1,18,10159,19.0,192,831,173,0.03167917963742904,2.051089544039553
3751,2531,7129,387,1,4,6332,7.0,484,306,318,0.12559241706161137,2.815560821484992
3752,1870,5072,119,1,10,4452,6.0,347,267,293,0.15660074826296097,2.71084981293426
3753,1241,3249,63,1,4,2643,14.0,505,87,457,0.3679549114331723,2.6159420289855073
3754,1821,3980,154,1,6,3341,11.0,436,192,378,0.2074643249176729,2.1844127332601535
3755,2587,8357,165,1,5,7582,4.0,191,580,166,0.06414219474497682,3.229134466769706
3756,1335,3350,77,1,4,2923,10.0,207,210,192,0.1437125748502994,2.5074850299401197
3757,1438,5766,109,2,29,4846,9.0,719,192,424,0.2946490618485059,4.006949270326616
3758,3985,17113,211,1,24,15243,20.0,1191,659,723,0.18138484696437532,4.293276467636729
3759,1936,4246,58,2,5,3862,8.0,93,283,71,0.036654620547238,2.192049561177078
3760,67537,743217,3534,1,39,679703,682.0,17931,44901,9198,0.13618999674257454,11.00442713731529
3761,1379,3976,290,7,18,3468,5.0,233,270,146,0.10579710144927536,2.881159420289855
3762,1006,3221,108,2,4,2976,8.0,126,111,111,0.11022840119165839,3.198609731876862
3763,566,2349,24,1,1,1932,4.0,353,60,194,0.3421516754850088,4.142857142857143
3764,633,2020,62,1,17,1593,1.0,344,82,226,0.35646687697160884,3.186119873817035
3765,1036,3195,173,1,19,2924,3.0,77,191,69,0.0665380906460945,3.0810028929604627
3766,2681,11191,472,1,20,9389,11.0,1184,607,609,0.22706935123042504,4.172632363907532
3767,2053,7428,160,3,14,5603,5.0,1459,361,692,0.33690360272638753,3.6163583252190845
3768,802,1550,246,4,15,1401,4.0,78,67,66,0.0821917808219178,1.9302615193026151
3769,2405,9106,246,1,13,7893,11.0,803,399,593,0.24646716541978386,3.7847049044056527
3770,549,3822,482,1,32,3486,0.0,144,192,56,0.10181818181818182,6.949090909090909
3771,725,2139,200,6,9,1814,4.0,196,125,154,0.21212121212121213,2.946280991735537
3772,846,2471,464,1,3,2120,4.0,271,76,155,0.18299881936245574,2.9173553719008263
3773,2368,6845,41,1,3,5975,15.0,348,507,318,0.134233853946813,2.889404812157028
3774,567,1518,235,3,30,1220,0.0,199,99,121,0.2130281690140845,2.6725352112676055
3775,703,1764,24,1,7,1540,4.0,89,131,85,0.12073863636363637,2.5056818181818183
3776,576,1829,29,1,5,1547,0.0,202,80,160,0.2772963604852686,3.169844020797227
3777,2165,3925,120,1,5,3376,1.0,134,414,126,0.05817174515235457,1.812096029547553
3778,814,1633,90,3,5,1420,1.0,48,164,45,0.05521472392638037,2.003680981595092
3779,598,1384,17,1,4,1153,0.0,189,42,141,0.2353923205342237,2.310517529215359
3780,1465,5130,112,1,2,4191,9.0,607,323,253,0.17257844474761255,3.499317871759891
3781,1804,3460,75,1,14,2959,2.0,300,199,221,0.12243767313019391,1.9168975069252077
3782,642,1393,57,1,9,1235,3.0,72,83,62,0.09642301710730948,2.1664074650077763
3783,3354,9021,65,1,5,7234,17.0,1297,473,704,0.2098360655737705,2.688822652757079
3784,1803,4066,1047,20,34,3776,12.0,112,166,109,0.06042128603104213,2.253880266075388
3785,1128,3384,307,12,35,2889,4.0,338,153,145,0.12843224092116917,2.997342781222321
3786,4546,13258,376,1,18,11930,14.0,321,993,243,0.053441829777875524,2.9157686386628545
3787,391,1044,145,1,6,948,0.0,31,65,30,0.07653061224489796,2.663265306122449
3788,903,2386,117,1,25,2112,5.0,123,146,75,0.08296460176991151,2.6393805309734515
3789,267,1408,46,1,5,1248,2.0,115,43,75,0.2798507462686567,5.253731343283582
3790,3636,10864,189,1,15,9148,33.0,1057,626,799,0.21968655485290076,2.987077261479241
3791,1664,7792,914,64,71,6308,20.0,1095,369,385,0.23123123123123124,4.67987987987988
3792,1926,4361,191,1,4,3844,7.0,175,335,164,0.0851063829787234,2.2631032693305655
3793,1294,3690,142,1,13,3208,6.0,293,183,239,0.18455598455598454,2.8494208494208495
3794,1084,2877,217,2,6,2520,5.0,148,204,121,0.11152073732718894,2.6516129032258067
3795,2148,5640,15,2,3,4948,11.0,315,366,285,0.1326198231735691,2.624476500697999
3796,2789,7670,108,1,2,6357,11.0,848,454,557,0.1996415770609319,2.74910394265233
3797,6636,20908,249,1,4,18521,30.0,1149,1208,766,0.11541359047762544,3.1502184722012956
3798,542,1513,72,1,3,1199,2.0,247,65,139,0.2559852670349908,2.7863720073664826
3799,718,2185,170,1,15,1903,4.0,124,154,96,0.13351877607788595,3.0389429763560503
3800,1069,3149,174,16,14,2478,5.0,589,77,440,0.411214953271028,2.9429906542056075
3801,277,797,42,1,6,690,2.0,27,78,25,0.08992805755395683,2.866906474820144
3802,1987,5563,103,1,9,4862,7.0,392,302,281,0.14134808853118713,2.7982897384305834
3803,2431,5981,235,1,12,5271,10.0,201,499,163,0.06702302631578948,2.4592927631578947
3804,314,1255,45,1,10,1000,2.0,155,98,101,0.32063492063492066,3.984126984126984
3805,1530,3424,75,1,5,2819,2.0,362,241,332,0.21685173089483997,2.2364467668190726
3806,289,1162,129,4,9,862,1.0,283,16,144,0.496551724137931,4.006896551724138
3807,228,683,85,1,16,601,2.0,45,35,34,0.14847161572052403,2.982532751091703
3808,140,235,11,1,4,210,0.0,13,12,13,0.09219858156028368,1.6666666666666667
3809,1438,5385,52,2,7,4937,9.0,296,143,238,0.16539263377345378,3.7421820708825573
3810,874,2022,215,1,11,1809,2.0,55,156,51,0.05828571428571429,2.310857142857143
3811,1513,3144,93,1,3,2761,3.0,199,181,148,0.0977542932628798,2.0766182298546894
3812,1869,4473,111,12,14,4006,4.0,251,212,241,0.12887700534759358,2.3919786096256686
3813,316,3780,883,1,22,3508,2.0,76,194,37,0.1167192429022082,11.92429022082019
3814,129,602,33,1,13,483,0.0,104,15,51,0.3923076923076923,4.630769230769231
3815,2077,6806,267,1,20,6167,13.0,375,251,259,0.1246390760346487,3.275264677574591
3816,1925,3990,25,1,3,3552,7.0,212,219,183,0.09501557632398754,2.0716510903426792
3817,3310,7918,55,1,12,7086,4.0,141,687,132,0.03986710963455149,2.391422530957415
3818,2923,9712,138,1,6,8425,24.0,602,661,463,0.15834473324213405,3.3214774281805743
3819,2083,7467,95,1,14,6642,23.0,467,335,381,0.1828214971209213,3.583013435700576
3820,4701,9801,112,1,13,8697,20.0,376,708,307,0.06529136537643555,2.0844321565291364
3821,2339,5151,272,1,19,4721,4.0,124,302,111,0.047435897435897434,2.2012820512820515
3822,4968,16198,162,2,4,14369,24.0,703,1102,614,0.12356610988126383,3.2598108271281947
3823,542,1095,58,1,6,952,1.0,56,86,44,0.08103130755064457,2.016574585635359
3824,520,1357,20,2,6,1195,2.0,97,63,88,0.1689059500959693,2.6046065259117084
3825,1091,5343,842,3,107,4517,1.0,608,217,208,0.19047619047619047,4.892857142857143
3826,6601,27219,43,2,7,22593,95.0,3457,1074,2990,0.45289306270827023,4.122841563162678
3827,736,1667,140,3,4,1471,0.0,55,141,50,0.06784260515603799,2.2618724559023065
3828,76871,730455,4691,2,53,667956,900.0,18877,42722,11093,0.14430481839941722,9.502224477052764
3829,328,1202,32,1,8,1025,0.0,142,35,95,0.2887537993920973,3.653495440729483
3830,429,1477,309,22,27,1310,0.0,108,59,66,0.15348837209302327,3.4348837209302325
3831,894,1691,70,1,8,1521,1.0,112,57,106,0.11843575418994413,1.8893854748603351
3832,582,1278,105,1,12,1132,8.0,71,67,54,0.09262435677530018,2.192109777015437
3833,3942,10272,63,1,6,8093,22.0,1082,1075,671,0.17017499365965003,2.605123002789754
3834,10445,22687,141,19,21,21689,10.0,591,397,506,0.04843959410300593,2.171836109515604
3835,3998,20515,450,9,17,18423,30.0,1376,686,1002,0.25056264066016504,5.130032508127032
3836,716,1964,383,14,37,1708,3.0,174,79,113,0.15760111576011157,2.739191073919107
3837,1031,2133,55,2,13,1791,1.0,203,138,184,0.17829457364341086,2.066860465116279
3838,2416,5895,50,4,13,4738,1.0,888,268,806,0.33347124534546957,2.4389739346297064
3839,4529,33876,432,2,10,31380,77.0,1015,1404,769,0.16975717439293597,7.478145695364239
3840,1107,2194,211,1,1,1882,2.0,136,174,109,0.0983754512635379,1.98014440433213
3841,635,1430,33,1,1,1272,3.0,78,77,73,0.11477987421383648,2.248427672955975
3842,645,1411,168,8,20,1194,2.0,147,68,100,0.15479876160990713,2.1842105263157894
3843,2518,6054,87,1,14,5386,20.0,387,261,289,0.1147280666931322,2.4033346566097658
3844,2925,12570,222,2,19,11206,11.0,788,565,462,0.15789473684210525,4.295967190704033
3845,12288,67337,425,1,23,60279,90.0,3611,3357,1841,0.14980877207258525,5.47945316950118
3846,1049,2459,130,10,29,2183,4.0,188,84,140,0.13333333333333333,2.341904761904762
3847,1433,3556,61,1,8,3114,9.0,209,224,161,0.11227336122733612,2.4797768479776847
3848,3124,8985,415,1,19,8317,24.0,175,469,126,0.04032,2.8752
3849,848,2627,126,21,61,2080,4.0,427,116,245,0.28857479387514723,3.094228504122497
3850,448,1124,56,1,3,1002,4.0,57,61,54,0.12026726057906459,2.5033407572383073
3851,1572,4012,69,1,16,3370,4.0,398,240,284,0.18054672600127145,2.550540368722187
3852,265,836,33,1,3,558,0.0,244,34,55,0.20676691729323307,3.142857142857143
3853,5506,26798,566,2,19,24700,26.0,661,1411,460,0.08353005266025058,4.866170328672599
3854,2615,7035,123,1,37,6042,5.0,627,361,431,0.16475535168195718,2.6892201834862384
3855,1475,4050,566,3,21,3527,2.0,249,272,126,0.08536585365853659,2.7439024390243905
3856,272,1057,84,4,8,908,2.0,125,22,72,0.26373626373626374,3.871794871794872
3857,553,1279,99,1,7,1147,7.0,71,54,49,0.08844765342960288,2.308664259927798
3858,2483,9597,834,1,24,8943,4.0,188,462,130,0.05233494363929147,3.8635265700483092
3859,16174,75732,177,1,27,63865,187.0,7791,3889,4310,0.26646058732612055,4.682040185471407
3860,2126,5309,370,2,4,4765,8.0,184,352,172,0.08086506817113305,2.4960037611659613
3861,6250,30670,378,3,22,28199,49.0,1514,908,845,0.1351783714605663,4.906414973604224
3862,2535,7845,72,4,2,6348,8.0,1258,231,951,0.375,3.093454258675079
3863,2293,5591,45,1,9,4984,23.0,304,280,209,0.0911072362685266,2.437227550130776
3864,921,2293,110,1,4,2050,0.0,128,115,117,0.12689804772234273,2.486984815618221
3865,1334,4187,94,2,40,3361,4.0,690,132,361,0.2704119850187266,3.136329588014981
3866,2022,3982,39,1,9,3541,8.0,101,332,98,0.04844290657439446,1.9683638161146813
3867,2135,4298,85,1,4,3829,20.0,215,234,192,0.0898876404494382,2.012172284644195
3868,527,1458,95,1,11,1275,3.0,135,45,79,0.14962121212121213,2.7613636363636362
3869,1341,2843,129,1,11,2610,1.0,54,178,39,0.029061102831594635,2.1184798807749625
3870,881,5227,160,1,2,4959,2.0,74,192,68,0.07709750566893424,5.926303854875283
3871,2120,4768,88,1,8,4347,8.0,147,266,130,0.061291843470061294,2.247996228194248
3872,1251,2844,137,9,18,2277,2.0,403,162,346,0.2763578274760383,2.2715654952076676
3873,734,1916,91,2,9,1706,4.0,133,73,122,0.16598639455782313,2.6068027210884352
3874,2518,10476,578,1,23,9396,6.0,203,871,145,0.057562524811433105,4.158793171893609
3875,2832,7445,141,1,8,6122,6.0,835,482,620,0.21884927638545712,2.627956230144723
3876,457,869,45,3,5,766,4.0,82,17,78,0.1703056768558952,1.8973799126637554
3877,5817,21925,310,1,5,20028,24.0,886,987,613,0.10536266758336198,3.768477139910622
3878,5365,27150,129,1,4,24899,24.0,835,1392,597,0.11125605665300037,5.059634737234439
3879,605,1306,62,2,16,1080,3.0,110,113,83,0.13696369636963696,2.155115511551155
3880,981,5202,132,1,5,4667,7.0,366,162,214,0.21792260692464357,5.2973523421588595
3881,1256,4560,142,1,9,4135,2.0,278,145,170,0.13524264120922833,3.627684964200477
3882,1753,4718,95,1,3,4229,3.0,179,307,142,0.08095781071835804,2.6898517673888254
3883,2420,11510,510,1,20,10502,23.0,555,430,418,0.17265592730276746,4.754233787691037
3884,2477,6720,371,1,20,6143,3.0,96,478,85,0.03430185633575464,2.711864406779661
3885,1272,3189,179,1,32,2718,7.0,346,118,313,0.24587588373919875,2.505106048703849
3886,455,974,28,1,2,774,0.0,100,100,88,0.19298245614035087,2.1359649122807016
3887,4830,17298,129,1,12,15873,10.0,373,1042,246,0.050921134340716205,3.580625129372801
3888,4081,10020,93,1,14,8406,9.0,894,711,827,0.20259676629103382,2.4546790788829007
3889,863,2674,94,4,35,2211,6.0,312,145,237,0.2743055555555556,3.0949074074074074
3890,2827,5948,289,3,30,5317,4.0,102,525,85,0.030056577086280057,2.103253182461103
3891,383,1383,298,3,9,1114,4.0,224,41,119,0.3098958333333333,3.6015625
3892,1050,3052,31,1,3,2780,3.0,129,140,125,0.11893434823977164,2.9039010466222646
3893,1852,6790,255,1,13,6059,8.0,384,339,285,0.15380464112250405,3.664328116567728
3894,1114,2550,69,1,22,2122,3.0,138,287,124,0.11121076233183856,2.286995515695067
3895,710,1683,103,6,7,1564,4.0,56,59,34,0.04781997187060478,2.367088607594937
3896,1135,3097,101,1,7,2746,3.0,74,274,69,0.06073943661971831,2.726232394366197
3897,2013,5079,162,1,13,4241,9.0,484,345,316,0.15690168818272096,2.5218470705064546
3898,5498,16957,155,1,14,14715,52.0,1550,640,1224,0.2225859247135843,3.083651573013275
3899,929,1814,60,1,2,1630,0.0,67,117,65,0.06989247311827956,1.950537634408602
3900,973,1919,21,1,9,1629,2.0,135,153,118,0.12114989733059549,1.9702258726899384
3901,1880,5500,224,1,12,4754,9.0,464,273,342,0.18181818181818182,2.9239766081871346
3902,1121,2858,253,5,7,2529,4.0,190,135,146,0.13012477718360071,2.5472370766488415
3903,925,2816,318,2,18,2614,4.0,106,92,75,0.08099352051835854,3.041036717062635
3904,7649,20992,252,1,3,19151,31.0,407,1403,352,0.046013071895424834,2.7440522875816993
3905,1497,3532,63,1,4,3144,5.0,235,148,218,0.14552736982643524,2.35781041388518
3906,5819,16269,308,1,20,14870,28.0,410,961,310,0.05326460481099656,2.795360824742268
3907,3205,7948,109,1,4,7068,13.0,366,501,325,0.10137242669993762,2.479101684341859
3908,625,1898,283,12,68,1638,1.0,123,136,78,0.12460063897763578,3.0319488817891376
3909,1291,3076,120,1,1,2866,4.0,60,146,52,0.04024767801857585,2.3808049535603715
3910,11934,27343,192,1,18,23588,47.0,1945,1763,1511,0.12660242982823627,2.2909928780896522
3911,447,1470,71,2,28,1248,0.0,169,53,93,0.20758928571428573,3.28125
3912,4477,12823,135,1,22,10329,17.0,2099,378,1160,0.2590442161679321,2.8635551585529253
3913,2298,4893,74,1,5,4432,4.0,184,273,161,0.07003044802087864,2.128316659417138
3914,2034,11315,442,2,21,10350,15.0,605,345,311,0.15282555282555282,5.560196560196561
3915,1977,3938,56,1,13,3303,9.0,320,306,302,0.15267947421638017,1.9908998988877655
3916,1293,3957,160,1,14,3562,8.0,222,165,157,0.1213292117465224,3.0579598145285933
3917,1084,3729,137,1,3,3269,0.0,358,102,256,0.2359447004608295,3.436866359447005
3918,3752,22500,1045,1,23,20960,28.0,931,581,460,0.12256861177724487,5.995203836930456
3919,3362,11618,605,54,141,9562,9.0,1314,733,924,0.27475468331846564,3.4546535831103182
3920,3735,8407,93,1,15,6821,9.0,959,618,589,0.15765524625267666,2.2502676659528906
3921,847,1712,77,1,3,1535,3.0,53,121,48,0.05660377358490566,2.018867924528302
3922,2188,5677,128,1,12,5127,10.0,282,258,212,0.0968478757423481,2.593421653723161
3923,1100,2523,115,1,3,2145,11.0,202,165,157,0.14259763851044505,2.2915531335149866
3924,2640,7849,647,6,11,7177,6.0,286,380,256,0.096932979931844,2.9719803104884512
3925,18120,102757,1090,2,23,94973,96.0,2209,5479,1498,0.08266651950775343,5.6706031675956075
3926,715,3167,180,1,8,2642,4.0,447,74,178,0.24860335195530725,4.423184357541899
3927,574,1239,90,1,3,1072,3.0,57,107,52,0.09043478260869565,2.154782608695652
3928,223,568,21,6,5,511,0.0,37,20,35,0.15625,2.5357142857142856
3929,1798,5261,34,1,2,4549,5.0,544,163,488,0.2712618121178432,2.924402445803224
3930,1294,3196,96,1,17,2751,4.0,331,110,275,0.21235521235521235,2.467953667953668
3931,3093,7409,146,1,16,6621,7.0,244,537,193,0.06237879767291532,2.394634776987718
